,type,category,review,star
199,LG전자 시네빔 PH550,별점,"금요일 오후에 주문했는데, 토요일 오후에 도착했네요. 배송도 빠르고 상품도 안전하게 포장되어 와서 좋았어요. 연결해서 화면 쏴보니 아주 깨끗하게 잘 나오네요. 작동 소음이 처음에는 조금 큰 게 아닌가 싶었는데, 영상이랑 같이 재생하니 신경쓰이지 않아서 괜찮았습니다. 전반적으로 매우 만족합니다ㅎㅎ",평점5
200,LG전자 시네빔 PH550,별점,2주동안 많이알아보고 결정했어요20만원대 가성비좋다는 빔들도다알아보고 결정하고 받아서 영화한편보고나니 정말 잘한선택인것같아요배송은 두말할것없이 빠르구요~^^집이 영화관이된거같아요사진을 못찍어서 아쉽지만 후회없는선택입니다,평점5
201,LG전자 시네빔 PH550,별점,집에 프라이빗 영화관이 생긴 느낌이라 너무 좋아요! 늘 사야지 사야지 생각만 하고있었는데 구매 후 너무 만족하며 쓰고 있습니다! 다만 배터리가 금방 닳고 배터리 연결하고 보는 것과 아닌 것의 밝기 차이가 있어서 (최저 절전으로 해둬도 배터리 연결 후 보는 것과 차이가 있음) 그냥 항상 연결해둔 채로 봐요!,평점5
202,LG전자 시네빔 PH550,별점,"개봉하자마자 크게 한번 놀랬습니다.
정말 작네요!
지금 밑에 있는게 마우스 패드 인데 마우스 패드 보다 작네요~
캠핑갈때 쓸려고 샀는데~ 휴대성도 좋고~ 색상이며 크게며
전부 마음에 듭니다. 가격도 쿠폰으로 타 사이트보다 저렴하게 사서 더 좋네요~

많이 파세요~",평점5
203,LG전자 시네빔 PH550,별점,"배송이 예상 보다 빨라서 넘 감사했네요^^
받고 오늘 첨 작동 해보았는데 화질이 생각보다 좋아서 넘 좋네욧!
지금 방에 가구배치가 잘못 되있어서 우선 천장에 쏴봤어요 ㅋㅋ 방에 티비가 없어서 적적했는데 이젠 맘껏 보려구요~
같이 보내주신 족자스크린은 사이즈가 생각보다 커서 방 가구 이동후 사용해보려구요. 유용하게 잘 쓸것 같아요.",평점5
204,LG전자 시네빔 PH550,별점,구매한 날 바로 배송 출발해서 빠르게 받을 수 있었습니다. 싸구려 빔프 사용하다가 몇 번 쓰니 바로 고장나고 AS도 안돼서 폐기처분했었거든요. 그래서 이번엔 큰 맘먹고 LG껄로 샀는데 너무 마음에 듭니다. 크기도 작고 화질도 선명하고 더 바랄게 없네요!!,평점5
205,LG전자 시네빔 PH550,별점,"낮에는 사진처럼 잘 보이진 않지만 저녁엔 엄청 잘 보여서 너무 만족스럽습니다!
스피커 따로 연결해서 보니까 영화관이 따로 없는 것 같아요.
스크린은 아직 써보지 않았는데 스크린에 보면 더더욱 만족스러울 것 같아요!
고민 많이 하고 산 건데 너무 잘 산 것 같아요!
강추입니다~~^^",평점5
206,LG전자 시네빔 PH550,별점,"디지털위크 행사때 샀더니, 잔뜩 껴주네요! 작은 박스가 올줄 알았는데 큰박스가 도착하길래 깜짝 놀랐어요 ㅎㅎ 직접 사용도 해봤는데 너무 깨끗하고 선명하게 잘 나오네요. 리모컨으로 화면 모드 선명함 같은거로 맞췄더니 적당히 어두운 곳에서 깨끗하게 볼수 있는거 같아요. 사용하는 사진도 올리고 싶은데 사진이 1개만 올릴 수 있는게 아쉽네요 ㅎㅎㅎ",평점5
207,LG전자 시네빔 PH550,별점,배송도 빠르고 물건도 잘왔습니다. 오자마자 설치하고 봤는데 너무 만족스럽습니다. 고민고민하다가 산건데 고민한 시간이 아까울정도로 좋네요. 저가용 모델들 비교하고 보다가 괜찮은거 사자고 이걸로 선택하길 잘한듯합니다.,평점5
208,LG전자 시네빔 PH550,별점,"배송도 빨랐고 디자인도 역시나 깔끔하고 예쁘네요!
저가 빔들도 비교해봤지만 가전은 엘지가 좋은 듯 해서
선택했네요. 스마트뷰로 테스트 해보니 만족스러웠어요.
스크린은 다음날 배송 받았는데 방에서 볼거라 80인치가 적당히
괜찮은거 같아요.",평점5
209,LG전자 시네빔 PH550,별점,너무 행복해요 기대한것 이상으로 화질도 좋고 분위기도 좋아요 어제 받아서 첨으로 써보고 좋아서 밤샐뻔했어요 스크린은 벽에 달았는데 아직 위치가 맞지않아서 못써보고 줄무늬있는 벽지에 사용했는데도 잘보였어요 스크린에 보면 더 선명할거같아서 기대되요,평점5
210,LG전자 시네빔 PH550,별점,매번 고민하다 드디어 구매했는데... 안샀으면 정말 후회할 뻔.......!! 사운드가 조금 약하다는 후기들이 있어서 걱정 했는데.. 블루투스 스피커 연결하니 작은 영화관이 따로 없네요~ 너무너무 맘에 드네요~고민하시는 분들 두번 고민하지 마시고 구매 하셔요~^^,평점5
211,LG전자 시네빔 PH550,별점,"드디어 기다리던 PH550 왔습니다
이중 포장으로 안전하거 왔습니다
구성품 모두 들어있습니다
우선 하얀색 붙박이장에 시현해 보았습니다
형광등 켜고도 식별이 가능하고
형광등 끄니 선명합니다.
스크린 사용하면 집에서 영화도 실감나게 보게 될것 같습니다 ~~~",평점5
212,LG전자 시네빔 PH550,별점,"진짜 쪼끄만게 화질도 좋고 음질도 전 만족이에여!
자취할때부터 로망이었지만 못사다가 다시 본집에 와서 사게되네요
부모님도 영화관에 따로 갈 필요가 없다며 좋아하십니다ㅎㅎ
안쓰던 공기계로 미러링해서 푹티비/티빙/넷플릭스 보고 있어요~!
고민하시는 분이 있다면 강추해드립니다!",평점5
213,LG전자 시네빔 PH550,별점,빔하나 사려고 생각했던 가격대에서 여러가지 브랜드를 비교해봤는데 결국 역시 LG 빔이었네요 ㅎㅎ 배송도 엄청 빠르다는점!!ㄷㄷ 스크린 도착하고 바로 연결해봤는데생각했던것보다 훨씬 선명하고 소음도 덜합니다~~ 550S 제품 구매했는데 고급스러운 다크실버? 느낌이라 제 취향하고 잘 맞았습니다. 특히 스마트폰 미러링 기능은 꿀입니다 ㅋㅋ 야외에서 보기 너무 편리하고 좋을것 같아요. 잘쓰겠습니다~,평점5
214,LG전자 시네빔 PH550,별점,"배송이정말빨랐어요 ?
단지 족자스크린과 따로 와서 조금 놀랐을뿐
배송포장도 꼼꼼히 잘해주셨더라구용
저 완전기계치라걱정했는데..
혼자서도 연결해서 성공했답니당
너무좋아서 온가족다불러자랑했네용
진짜잘산거같아용?❤?만족합니당",평점5
215,LG전자 시네빔 PH550,별점,"저가형 프로젝트를 사용하다가 화질이 너무 안 좋아서 ph550을 구매했습니다.
낮에도 선명하게 볼 수 있고, 고화질의 영상을 볼 수 있어서 정말 좋습니다.
진즉에 바꿔야하는데 이제라도 고품질의 영화를 볼 수 있어서 너무 다행입니다.",평점5
216,LG전자 시네빔 PH550,별점,"완전 쵝오!!♡♡♡ 빠른배송도 넘 감사드리고 제품자체도 기대이상으로 굿굿!!^♡^ 잘사써용ㅋㅋ저는주로 밝은데서 강의화면으로 쓸거라 형광등 밝은곳도 아주 선명하게 잘 비춰줘서 넘 좋으네용ㅋㅋ 따로 스크린없이 하얀벽지 벽면에도 화질 굿굿♡또렷해용ㅋㅋ
참고로. 제가 올린사진의 스크린에 오로라빛은 폰카메라 왜곡된거고 실제로는 선명하게 잘비춰졌어용
갠시리 영화도 보고싶어지게 만드는 미니빔! 아담한 휴대하기도편한 사이즈라 부담없이 활용도도 크고 구매하길 백번 잘했다능!!ㅋㅋㅋ정성서비스랑 안전배송 빠른배송 좋은제품 모두모두 감사드립니답♡번창하세욧^-^/",평점5
217,LG전자 시네빔 PH550,별점,"캠핑 다니면서 항상 갖고 싶었는데
추천 받아서 구매했습니다.
화면
집에서 낮에 암막커튼만 쳐도 충분합니다.
야외에서는 해지면 시청 가능합니다.
소리
실내에서는 최대 음향시 .
야외에서는 최대 음향으로 부족했지만 블루투스 스피커 사용시 문제 없습니다.
♥",평점5
218,LG전자 시네빔 PH550,별점,"집이 영화관이된거같은 느낌이에요! 너무좋아요
빔프 생각만했었지 구매하기는 처음인데
생각보다 만족도가 너무좋내요.
분위기가 일단 너무좋아요
후기들 보다시피 스피커가 조금 작긴한대
블루투스스피커로 대체하니까 문제 없어요!",평점5
219,LG전자 시네빔 PH550,별점,일단 배송이 너무 빨라서 놀랐습니다~처음 켜보고 화질이 생각보다 너무 좋아서 감탄 했어요~ 빔 처음 사용하는 입문자 인데 노트북이랑 연동도 잘 되고 조작도 너무 쉽고 간편하네요^^ 주변에 빔 구입을 망설이는 친구가 있는데 꼭 추천해줘야겠습니다~~ 좋은 제품 감사합니다^^,평점5
220,LG전자 시네빔 PH550,별점,신혼집에 설치하려고 구매했습니다. 방벽에 페인트를 셀프로 했는데 얼룩덜룩해서 잘안보일까걱정했는데 괜한 걱정을 했네요. 화질도 좋고 사운드도 좋아요. 코로나때문에 극장을 못가고있는데 집이 극장이예요 엘지 시네마빔 짱짱 배송은 다음날 배송이안돼서 반개 뺍니다.,평점5
221,LG전자 시네빔 PH550,별점,벽에 하면 정말 넓에 가능하구요 저는 침대 위 천장에 두고 했어요^^보스 스피커로 들으니깐 영화관이 따로 없네요 첫 빔프로젝트라 그런지 더 대박 인거같아요ㅋㅋㅋ👍👍👍 중국 빔프로젝트랑 고민했는데 이거 사길 잘한것 같아요 ㅋㅋㅋ 화질이 대박입니다! 아이폰 연동 안되니깐 참고하세요!,평점5
222,LG전자 시네빔 PH550,별점,스크린 사은품 매우 좋습니다 벽에 걸어놓고 보기 좋을것 같아요 빔도 밝은 곳에서 선명하고 품질이 좋습니다 아이폰은 연결선이 필요하다는 단점이 있습니다.(6만원 상당) 각도 조절을 잘 해야 빔이 기울어 지지 않는것 같습니다. 삼각대가 있으면 더 편하게 볼 수 있을것 같습니다! 삼각대 사은품 부탁드립니다^^,평점5
223,LG전자 시네빔 PH550,별점,"화질이 좋아서 노트북 연결해서 영화보면 집이 극장이 되네요 ㅎㅎ
방문구매했는데 직원분이 친절하게 설명해 주셔서 어렵지 않게 사용하고 있네요
다만 다른분들이 말씀해주신것처럼 소리가 작아서 블루투스 스피커도 필요해 보이네요",평점5
224,LG전자 시네빔 PH550,별점,빔 갖고 싶어서 알아보다가 A/S가 간편한 LG 시네빔 구매했어요! 매장보다 훨씬 저렴한 가격에 득템했네요!!! 화질도 너무 좋고 소음도 신경쓰일 정도는 아니예요!!!! 몇일 고민한게 후회될 정도로 완전 만족합니다!!!!!! 배송도 하루만에 와서 너무 좋아요! 감사합니다!!,평점5
225,LG전자 시네빔 PH550,별점,"배송전 전화확인도해주시구 배송도 빨랐어요! 제품은 잘작동하구 좋아요~ 학원교실에서 쓰는데 아이들이 넘좋아하네요^^
중소기업제품이랑 고민하다가 lg한건데 이거로 하길넘잘했습니다! 자체 소리도 그렇게 작지않고, 미러링잘되구 결함없이좋아요!",평점5
226,LG전자 시네빔 PH550,별점,빔을 몇일동안 5개이상 비교했어요 그러다가 세일한다는 말을 듣고 lg로 결정ㅎ햇네요 아이폰이라서 따로 크롬캐스트를 구매햇지만 너무 잘한선택같아요 ㅋㅋㅋ 애매하게 싼거 사서 돈쓸바에 앨지사서 오래쓰는게 낫죠 ㅋㅋ 잘선택한 구매입니다 감사합니다,평점5
227,LG전자 시네빔 PH550,별점,"배송도 빠르고 상담도 너무 친절히 잘해주셨어요 전 아이폰,안드로이드 다있어서 아이폰은 케이블 사서 연결했구요 안드로이드는 오래된기종이라 첨엔 미러링 안되었는데 다음엔 잘되더라구요미러링해도 영상 잘나오고 저는 대만족입니다 사은품 하나 빠뜨리고 주셨는데 나중에 확인후 바로 배송해주신다고하셨구요 80인치가 어마무시하게 크네요 잘쓰겠습니다",평점5
228,LG전자 시네빔 PH550,별점,배송도 정말 빠르고 생각보다 엄청 작고 가벼워서 놀랐어요ㅎ정말 캠핑갈때도 가볍게 들고가기 좋겠어요ㅋㅋ아직 스크린을 안사서 방한쪽 벽에 쏴봤는데 영화관온거 같아요ㅋㅋ생각보다 선명하고 hdmi케이블만 있으면 노트북이랑도 바로 연결되서 쉽게 볼수있어요~시력만 안나빠졌으면 좋겠어요ㅎ,평점5
229,LG전자 시네빔 PH550,별점,"너무 좋네요.
딸아이가 빨리보고 싶다고해서 핑크펄 벽지에 틀었는데도
화질 괜찮아요.
캠핑용으로 샀는데 저 정도 화질이라면 스크린 안가지고가서 그냥 텐트에 봐도 괜찮을 정도네요.
좋은상품에 스크린사은품까지 너무 너무 감사합니다.",평점5
230,LG전자 시네빔 PH550,별점,"배송빨랐고 사은품으로 주신 스크린도 잘 달아서 봤습니다 참 빔이랑 스크린 택배사가 달랐습니다 오기는 한날에 왔어요 또 스크린이 크니 정말 영화관에서 보는 기분이였어요 영화관이랑 다른점은 누워서 볼 수 있다는거!!ㅎㅎ 그리고 핸드폰미러링, USB 다 잘 돼네요 고민 많이 했었는데 왜 진즉에 안샀나싶어요 잘 볼게요",평점5
231,LG전자 시네빔 PH550,별점,"배송이 너무 좋았어요. 전자 제품이라서 택배올때 절못될까봐 걱정했는데 퀵으로 받을수 있어서 좋았습니다. 다른 회사는 전화 연락도 잘 안받는데도 많은데 여긴 바로 응답해 주셔서 믿음이 가네요.
제품은 생각보다 가볍고 작아서 너무 만족 했습니다.",평점5
232,LG전자 시네빔 PH550,별점,"배송도 진짜 빠르고 너무너무 좋아요!!!
집에오자마자 켜봤는데 화면도 너무 선명하고 너무 잘나오네요.
괜히 오래 고민하다 샀나봐요 진작살걸 ㅠㅠ
사이즈도 미니사이즈에 너무 귀엽고
같이들어있던 파우치도 완전 내스타일!
빠른 배송 감사드려요! ^^*",평점5
